Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
28429294,7/8/14 18:58,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Farm Animal,Residence,10312,5192 AMBOY ROAD,AMBOY ROAD,ALVINE AVENUE,RUGGLES STREET,,,ADDRESS,STATEN ISLAND,,N/A,Assigned,8/7/14 18:58,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",7/9/14 16:21,03 STATEN ISLAND,5065110104,STATEN ISLAND,933278,134278,UNKNOWN,Unspecified,STATEN ISLAND,,,,,,,,40.53509106,-74.18337462,"(40.53509106446505, -74.18337461583225)"
28430399,7/8/14 8:48,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11231,110 BUTLER STREET,BUTLER STREET,SMITH STREET,HOYT STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,8/7/14 8:48,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",7/9/14 16:23,06 BROOKLYN,3004090030,BROOKLYN,986857,188311,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68354658,-73.9906003,"(40.68354657877439, -73.99060029940759)"
28438073,7/9/14 20:15,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Farm Animal,Residence,11220,659 55 STREET,55 STREET,6 AVENUE,7 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,8/8/14 20:15,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",7/10/14 15:58,07 BROOKLYN,3008250057,BROOKLYN,981611,172470,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.64006652,-74.00950888,"(40.640066523759536, -74.00950887854091)"
28438624,7/9/14 20:22,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,11220,659 55 STREET,55 STREET,6 AVENUE,7 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,8/8/14 20:22,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,07 BROOKLYN,3008250057,BROOKLYN,981611,172470,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.64006652,-74.00950888,"(40.640066523759536, -74.00950887854091)"
28440409,7/9/14 19:52,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Farm Animal,Residence,11220,,,,,55 STREET,7 AVENUE,INTERSECTION,BROOKLYN,,N/A,Assigned,8/8/14 19:52,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",7/10/14 15:58,07 BROOKLYN,,BROOKLYN,981801,172316,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.63964388,-74.00882421,"(40.63964388129079, -74.00882421221849)"
28441644,7/9/14 10:09,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11236,8321 GLENWOOD ROAD,GLENWOOD ROAD,EAST 83 STREET,EAST 84 STREET,,,ADDRESS,BROOKLYN,,N/A,Open,8/8/14 10:09,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,18 BROOKLYN,3079880002,BROOKLYN,1008522,171937,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.63857069,-73.91254477,"(40.638570689153106, -73.91254476538433)"
28444602,7/10/14 16:54,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11364,50-23 FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,50 AVENUE,53 AVENUE,,,ADDRESS,OAKLAND GARDENS,,N/A,Assigned,8/9/14 16:54,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",7/11/14 16:02,11 QUEENS,4073770050,QUEENS,1045501,212630,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.75008465,-73.7789349,"(40.750084646836754, -73.77893489591985)"
28458961,7/12/14 16:15,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Other,Street Vendor,11215,310 5 AVENUE,5 AVENUE,2 STREET,3 STREET,,,ADDRESS,BROOKLYN,,N/A,Open,8/11/14 16:15,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,06 BROOKLYN,3009740038,BROOKLYN,988981,184549,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.67321986,-73.98294473,"(40.67321985972975, -73.9829447264457)"
28466666,7/13/14 19:17,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10452,1441 EDWARD L GRANT HIGHWAY,EDWARD L GRANT HIGHWAY,PLIMPTON AVENUE,DR M L KING JR BOULEVARD,,,ADDRESS,BRONX,,N/A,Open,8/12/14 19:17,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,04 BRONX,2025220098,BRONX,1005565,246483,ONLINE,Unspecified,BRONX,,,,,,,,40.84318834,-73.922963,"(40.84318833698711, -73.92296300439696)"
28467925,7/14/14 17:15,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Farm Animal,Residence,10312,5192 AMBOY ROAD,AMBOY ROAD,ALVINE AVENUE,RUGGLES STREET,,,ADDRESS,STATEN ISLAND,,N/A,Open,8/13/14 17:15,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,03 STATEN ISLAND,5065110104,STATEN ISLAND,933278,134278,UNKNOWN,Unspecified,STATEN ISLAND,,,,,,,,40.53509106,-74.18337462,"(40.53509106446505, -74.18337461583225)"
28468597,7/14/14 16:38,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Turtle Under 4 inches Long,Street Vendor,11209,,,,,4 AVENUE,86 STREET,INTERSECTION,BROOKLYN,,N/A,Open,8/13/14 16:38,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,10 BROOKLYN,,BROOKLYN,976380,166180,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.6227987,-74.02834995,"(40.62279870166779, -74.02834994870355)"
28471981,7/14/14 10:13,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10452,1441 EDWARD L GRANT HIGHWAY,EDWARD L GRANT HIGHWAY,PLIMPTON AVENUE,DR M L KING JR BOULEVARD,,,ADDRESS,BRONX,,N/A,Open,8/13/14 10:13,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,04 BRONX,2025220098,BRONX,1005565,246483,ONLINE,Unspecified,BRONX,,,,,,,,40.84318834,-73.922963,"(40.84318833698711, -73.92296300439696)"
28474824,7/14/14 12:16,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11369,30-09 89 STREET,89 STREET,30 AVENUE,31 AVENUE,,,ADDRESS,EAST ELMHURST,,N/A,Assigned,8/13/14 12:16,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",7/14/14 15:38,03 QUEENS,4013870001,QUEENS,1017548,216732,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.76149302,-73.87980145,"(40.76149302428346, -73.8798014539474)"
28477415,7/15/14 9:41,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10452,1441 EDWARD L GRANT HIGHWAY,EDWARD L GRANT HIGHWAY,PLIMPTON AVENUE,DR M L KING JR BOULEVARD,,,ADDRESS,BRONX,,N/A,Open,8/14/14 9:41,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,04 BRONX,2025220098,BRONX,1005565,246483,ONLINE,Unspecified,BRONX,,,,,,,,40.84318834,-73.922963,"(40.84318833698711, -73.92296300439696)"
28479120,7/15/14 13:54,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10304,1082 WEST FINGERBOARD ROAD,WEST FINGERBOARD ROAD,SCRANTON STREET,TACOMA STREET,,,ADDRESS,STATEN ISLAND,,N/A,Assigned,8/14/14 13:54,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",7/15/14 16:02,02 STATEN ISLAND,5031890041,STATEN ISLAND,958918,157749,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.59962463,-74.09122132,"(40.59962463266481, -74.09122131625094)"
28482632,7/15/14 21:00,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11207,347 JAMAICA AVENUE,JAMAICA AVENUE,BARBEY STREET,JEROME STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,8/14/14 21:00,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",7/16/14 16:57,05 BROOKLYN,3038980043,BROOKLYN,1014976,187794,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.68207459,-73.88921791,"(40.68207458666633, -73.88921791267425)"
28487824,7/16/14 12:49,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Farm Animal,Residence,11373,86-27 54 AVENUE,54 AVENUE,VAN HORN STREET,SEABURY STREET,,,ADDRESS,ELMHURST,,N/A,Assigned,8/15/14 12:49,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",7/16/14 16:57,04 QUEENS,4028650040,QUEENS,1017921,206979,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.73472211,-73.87850384,"(40.73472210622385, -73.87850383720217)"
28487927,7/16/14 11:14,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10463,3033 GODWIN TERRACE,GODWIN TERRACE,KIMBERLY PLACE,WEST 231 STREET,,,ADDRESS,BRONX,,N/A,Assigned,8/15/14 11:14,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",7/16/14 16:57,08 BRONX,2057030203,BRONX,1010119,259353,UNKNOWN,Unspecified,BRONX,,,,,,,,40.87850042,-73.90645421,"(40.87850042435171, -73.90645420640544)"
28490649,7/16/14 18:47,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Turtle Under 4 inches Long,Street Vendor,11209,,,,,86 STREET,5 AVENUE,INTERSECTION,BROOKLYN,,N/A,Open,8/15/14 18:47,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,10 BROOKLYN,,BROOKLYN,976973,165704,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.62149269,-74.02621328,"(40.62149268803621, -74.02621328329576)"
28503479,7/18/14 11:00,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Other,Store,11102,30-07 ASTORIA BOULEVARD,ASTORIA BOULEVARD,30 STREET,31 STREET,,,ADDRESS,ASTORIA,,N/A,Open,8/17/14 11:00,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,01 QUEENS,4008380008,QUEENS,1006736,219917,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.77026913,-73.91881974,"(40.770269131317114, -73.9188197424129)"
28504015,7/18/14 14:42,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11236,8321 GLENWOOD ROAD,GLENWOOD ROAD,EAST 83 STREET,EAST 84 STREET,,,ADDRESS,BROOKLYN,,N/A,Open,8/17/14 14:42,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,18 BROOKLYN,3079880002,BROOKLYN,1008522,171937,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.63857069,-73.91254477,"(40.638570689153106, -73.91254476538433)"
28516239,7/20/14 9:19,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11694,320 BEACH 98 STREET,BEACH 98 STREET,ROCKAWAY FREEWAY,BEACH CHANNEL DRIVE,,,ADDRESS,ROCKAWAY PARK,,N/A,Assigned,8/19/14 9:19,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",7/21/14 15:42,14 QUEENS,4161530025,QUEENS,1034149,152753,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.58580737,-73.82034924,"(40.585807372679135, -73.82034923990547)"
28518679,7/21/14 14:39,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,11692,6106 BEACH FRONT ROAD,BEACH FRONT ROAD,BEACH 61 STREET,BEACH 62 STREET,,,ADDRESS,ARVERNE,,N/A,Assigned,8/20/14 14:39,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",7/21/14 15:43,14 QUEENS,4159337501,QUEENS,1042480,153809,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.58865506,-73.79034625,"(40.58865506193275, -73.79034624933168)"
28519719,7/21/14 13:23,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,11206,339 ELLERY STREET,ELLERY STREET,BROADWAY,BEAVER STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,8/20/14 13:23,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",7/21/14 15:43,04 BROOKLYN,3031320027,BROOKLYN,1001206,194429,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.70032322,-73.9388487,"(40.70032321543316, -73.93884869825605)"
28523090,7/21/14 23:59,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,11230,1373 EAST 10 STREET,EAST 10 STREET,RODER AVENUE,AVENUE N,,,ADDRESS,BROOKLYN,,N/A,Assigned,8/20/14 23:59,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",7/22/14 16:20,12 BROOKLYN,3065730058,BROOKLYN,994119,163574,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.61564377,-73.9644529,"(40.615643772883544, -73.96445290247077)"
